src,trgt,Pearson
G72,G86,0.0124436248133322
G72,G87,1.240388275718
G72,G88,0.0151469757318731
G72,G89,0.00774561808201092
G72,G90,0.0442281319361815
G72,G91,0.00677072966912743
G72,G92,0.00576890025947777
G72,G93,0.00528112385708758
G72,G94,0.00237325903771496
G72,G95,0.00353765289287638
G72,G96,0.00493069196117056
G72,G97,0.00682723890684407
G72,G98,0.162159413394089
G72,G99,0.00380136631241054
G73,G0,0.0238539897237032
G73,G1,0.010881182241411
G73,G2,0.00643310844207868
G73,G3,0.0081857477731242
G73,G4,0.242478254805003
G73,G5,1.47161001456778
G73,G6,0.177102719622915
G73,G7,0.20565659037678
G73,G8,0.124679691599419
G73,G9,0.00456909147736941
G73,G10,0.000415060213106441
G73,G11,0.25042657719404
G73,G12,0.000355838647777477
G73,G13,1.48901174869136
G73,G14,0.00046193639764364
G73,G15,0.00059740564186389
G73,G16,0.000822448017689801
G73,G17,0.000347930807047848
G73,G18,0.197722492042958
G73,G19,0.190460511679107
G73,G20,0.135045152789065
G73,G21,1.82753948896722e-05
G73,G22,0.145375926114514
G73,G23,0.00011004247407503
G73,G24,0.188260302167317
G73,G25,0.159926376948893
G73,G26,0.152183454658285
G73,G27,1.44765344493614
G73,G28,0.000863970652834617
G73,G29,1.56352763193126
G73,G30,0.155410721759258
G73,G31,0.144967483596251
G73,G32,0.159829304030136
G73,G33,0.149308212243632
G73,G34,0.000473518570784029
G73,G35,1.41277340877988
G73,G36,0.278225967944236
G73,G37,0.000584039523952357
G73,G38,0.0019789406782624
G73,G39,0.0896208225081221
G73,G40,0.000334365869383614
G73,G41,0.00121856115417854
G73,G42,0.150457061802647
G73,G43,0.000389199301110693
G73,G44,1.53374395490696
G73,G45,2.32278409663493e-05
G73,G46,0.169379321229754
G73,G47,0.0762793175082681
G73,G48,0.000532570466744098
G73,G49,0.00061345793610256
G73,G50,0.1532921324029
G73,G51,0.00044481199358326
G73,G52,0.000339460420204552
G73,G53,0.198350527517128
G73,G54,0.000435218360489534
G73,G55,0.000151181803130748
G73,G56,0.0801081512661254
G73,G57,1.59021942688503
G73,G58,0.000353900549367402
G73,G59,1.61038414532887
G73,G60,0.166982720561177
G73,G61,0.000692748194318098
G73,G62,0.00019172605376174
G73,G63,0.10894703339302
G73,G64,0.13319196610217
G73,G65,0.000418863069954329
G73,G66,0.000503348898387099
G73,G67,1.05790127631227
G73,G68,0.000703041432612567
G73,G69,0.000578878980053201
G73,G70,0.000681391274496123
G73,G71,0.000569120521069117
G73,G72,1.25285815168772
G73,G73,0
G73,G74,0.105039295553497
G73,G75,1.45959377646893
G73,G76,0.125433858076605
G73,G77,0.00862068494614407
G73,G78,0.0854716867343707
G73,G79,0.00438905505059046
G73,G80,0.000989338221769016
G73,G81,3.05124113819748e-06
G73,G82,1.1118404883124
G73,G83,0.150760526876848
G73,G84,7.05002649926482e-06
G73,G85,0.00757192686949579
G73,G86,0.0041999199438651
G73,G87,1.55749726519779
G73,G88,0.00750957920390268
G73,G89,0.00409335393491268
G73,G90,0.0279847277790077
G73,G91,0.00057829757624739
G73,G92,0.00346895518604155
G73,G93,0.000218877062540462
G73,G94,0.00179861776179193
G73,G95,0.000515915087382897
G73,G96,0.000243890177419969
G73,G97,0.00061677966111069
G73,G98,0.145055677668807
G73,G99,2.59894318831631e-07
G74,G0,0.0504464029613737
G74,G1,0.0495124118629167
G74,G2,0.0259618742689635
G74,G3,0.064811173591829
G74,G4,0.000859780545091689
G74,G5,0.082752966844606
G74,G6,0.00273816402351729
G74,G7,0.00289856337281325
G74,G8,0.0110323161357819
G74,G9,0.149694522547782
G74,G10,0.130741226786912
G74,G11,0.259023941252677
G74,G12,0.128797149629909
G74,G13,0.108599596291554
G74,G14,0.127005560946364
G74,G15,0.129694497030538
G74,G16,0.130401111736748
G74,G17,0.130389270180701
G74,G18,0.343255506867489
G74,G19,0.340907169294618
G74,G20,0.283531587866508
G74,G21,0.121361687918933
G74,G22,0.318962960955221
G74,G23,0.120104144803245
G74,G24,0.322749932892332
G74,G25,0.303152734953996
G74,G26,0.265994484417017
G74,G27,0.109118220516875
G74,G28,0.127980029950679
G74,G29,0.117258023360046
G74,G30,0.340856240464486
G74,G31,0.30518818983428
G74,G32,0.304699325128256
G74,G33,0.29219746399607
G74,G34,0.131059935184746
G74,G35,0.106322807309956
G74,G36,0.000544352070627481
G74,G37,0.129749560932364
G74,G38,0.0548447520723376
G74,G39,0.185383785624274
G74,G40,0.128878904839133
G74,G41,0.131545677080916
G74,G42,0.258708596781135
G74,G43,0.134189197286553
G74,G44,0.112017922947045
G74,G45,0.00484296960631557
G74,G46,0.350747455560759
G74,G47,0.155874550428827
G74,G48,0.135164442322608
G74,G49,0.12820702483867
G74,G50,0.281962870107617
G74,G51,0.126946613115958
G74,G52,0.126377192470047
G74,G53,0.00134030707308312
G74,G54,0.127820466892621
G74,G55,0.118734556521015
G74,G56,0.149129378617173
G74,G57,0.116776626526886
G74,G58,0.132105538995432
G74,G59,0.106688874640064
G74,G60,0.336530514329998
G74,G61,0.130138195568889
G74,G62,0.124746832277406
G74,G63,0.237984975751643
G74,G64,0.262309899029334
G74,G65,0.126119173856218
G74,G66,0.120113448825115
G74,G67,0.105063213416748
G74,G68,0.134878855809676
G74,G69,0.130961441943721
G74,G70,0.134282137694884
G74,G71,0.128510151919005
G74,G72,0.137367520805913
G74,G73,0.105039295553497
G74,G74,0
G74,G75,0.109288233520754
G74,G76,0.11985322255755
G74,G77,0.0662126421663152
G74,G78,0.0281638752828239
G74,G79,0.0206557545198437
G74,G80,0.0021295659727154
G74,G81,0.119665407433457
G74,G82,0.102928459839598
G74,G83,0.306550984851982
G74,G84,0.0918634078807505
G74,G85,0.0505938297627512
G74,G86,0.0143186225812762
G74,G87,0.111379643679556
G74,G88,0.0691211345668925
G74,G89,0.0267885559998879
G74,G90,0.0953620945225829
G74,G91,0.131553281650835
G74,G92,0.0303610171810118
G74,G93,0.126491556006538
G74,G94,0.0030219096231861
G74,G95,0.0164984874059574
G74,G96,0.11954351925902
G74,G97,0.131508717640455
G74,G98,0.329976211740012
G74,G99,0.129352617520073
G75,G0,0.0202039303317762
G75,G1,0.0124383094554986
G75,G2,0.00635838976449686
G75,G3,0.00966312820316606
G75,G4,0.225667796545447
G75,G5,1.37559813461848
G75,G6,0.163876623442726
G75,G7,0.193556921811395
G75,G8,0.115105517494613
G75,G9,0.00635720303678361
G75,G10,0.00116997156266374
G75,G11,0.263577217412004
G75,G12,0.000997203594681058
G75,G13,1.44485645513411
G75,G14,0.00101117901994927
G75,G15,0.00138523676101702
G75,G16,0.00148553755096433
G75,G17,0.000724781763420568
G75,G18,0.195302114921221
G75,G19,0.178356690801471
G75,G20,0.120138629608393
G75,G21,0.000140348440476113
G75,G22,0.145395873031608
G75,G23,0.000514327255946495
G75,G24,0.189567001918121
G75,G25,0.159442486770265
G75,G26,0.14979323174488
G75,G27,1.38592817080615
G75,G28,0.00160389762709309
G75,G29,1.42177294415008
G75,G30,0.155514254590839
G75,G31,0.147761726018402
G75,G32,0.15880201007178
G75,G33,0.152633163112725
G75,G34,0.00122099922184512
G75,G35,1.43364422332308
G75,G36,0.259995615874791
G75,G37,0.00114400483763069
G75,G38,0.00340983503320856
G75,G39,0.0885487338498785
G75,G40,0.00101919885851198
G75,G41,0.00232610105340535
G75,G42,0.145095798770264
G75,G43,0.00111624488731871
G75,G44,1.50173374211002
G75,G45,8.98596594621185e-05
G75,G46,0.173865594910739
G75,G47,0.0708120054820703
G75,G48,0.00131200040496171
G75,G49,0.0013289317732733
G75,G50,0.152536923620356
G75,G51,0.000977544665561256
G75,G52,0.000942138167745374
G75,G53,0.183064106074669
G75,G54,0.00103056206463585
G75,G55,0.000553201745059471
G75,G56,0.0725324417798888
G75,G57,1.54870706974008
G75,G58,0.000917354538079911
G75,G59,1.48918132004046
G75,G60,0.1613598169774
G75,G61,0.00137573198486558
G75,G62,0.000613758823791723
G75,G63,0.110174205183121
G75,G64,0.131472582766036
G75,G65,0.000965673979576513
G75,G66,0.00106939656015887
G75,G67,1.02421041322594
G75,G68,0.00130446231064354
G75,G69,0.00138592166137238
G75,G70,0.0013688666412897
G75,G71,0.00129453423460268
G75,G72,1.20452656834864
G75,G73,1.45959377646893
G75,G74,0.109288233520754
G75,G75,0
G75,G76,0.131606908543184
G75,G77,0.0108778332792373
G75,G78,0.0787575941488249
G75,G79,0.00246880952930173
G75,G80,0.000449985477283597
G75,G81,9.90576031379805e-05
G75,G82,1.06963154193361
G75,G83,0.158546125399673
G75,G84,0.000224164074995929
G75,G85,0.00893708046568511
G75,G86,0.00367004880815309
G75,G87,1.45137514232284
G75,G88,0.00751768857126438
G75,G89,0.00259949154790201
G75,G90,0.0302903220382302
G75,G91,0.00123904482533901
G75,G92,0.00256547748106006
G75,G93,0.000701071667330099
G75,G94,0.00150772886326839
G75,G95,0.000449488463847608
G75,G96,0.000856763257749353
G75,G97,0.00127562004180088
G75,G98,0.147095480347219
G75,G99,0.000217168218296015
G76,G0,0.00016562172205112
G76,G1,0.00680571757613235
G76,G2,0.00534103463548907
G76,G3,0.011706044087343
G76,G4,0.0270513080745794
G76,G5,0.125413342560375
G76,G6,0.0251578199217688
G76,G7,0.0268701700523468
G76,G8,0.0112391941645182
G76,G9,0.0130354575785035
G76,G10,0.00839852332484855
G76,G11,0.0891995864841805
G76,G12,0.00841406647679407
G76,G13,0.133778731716942
G76,G14,0.00890599182696165
G76,G15,0.00899167773681731
G76,G16,0.0074146057753919
G76,G17,0.00617213259917276
G76,G18,0.216847772731417
G76,G19,0.199283420343382
G76,G20,0.137732027384065
G76,G21,0.00450828459039953
G76,G22,0.213283415360794
G76,G23,0.00725278369725778
G76,G24,0.223482765947022
G76,G25,0.208634677200929
G76,G26,0.1892828988933
G76,G27,0.129359959197386
G76,G28,0.00889491724209561
G76,G29,0.136214083503727
G76,G30,0.17365010184488
G76,G31,0.181188842289403
G76,G32,0.166752238652349
G76,G33,0.191733588587714
G76,G34,0.008622389337695
G76,G35,0.13335627548616
G76,G36,0.0368164633030065
G76,G37,0.00809152411041589
G76,G38,0.000904713388478641
G76,G39,0.0467187559046974
G76,G40,0.00873251793687931
G76,G41,0.00977195254624559
G76,G42,0.141078976659661
G76,G43,0.00921537936508075
G76,G44,0.129968118751639
G76,G45,0.00382759997740793
G76,G46,0.204760900459928
G76,G47,0.0479561810228838
G76,G48,0.00757355189828788
G76,G49,0.00879961706995315
G76,G50,0.165355291953667
G76,G51,0.00827557121337496
G76,G52,0.00736691277522217
G76,G53,0.0247210581698139
G76,G54,0.0075413938003389
G76,G55,0.00852519309862492
G76,G56,0.0467946308777759
G76,G57,0.141313589218685
G76,G58,0.00708358441021694
G76,G59,0.135184073771335
G76,G60,0.203469195177323
G76,G61,0.00910511365148139
G76,G62,0.00702177199123786
G76,G63,0.0957497511779411
G76,G64,0.131504900839038
G76,G65,0.00825102938576535
G76,G66,0.00934353916939346
G76,G67,0.131038011894823
G76,G68,0.00799510627432102
G76,G69,0.00846498761675008
G76,G70,0.00969199011313562
G76,G71,0.0100326942469244
G76,G72,0.125859705700173
G76,G73,0.125433858076605
G76,G74,0.11985322255755
G76,G75,0.131606908543184
G76,G76,0
G76,G77,0.0139863757984679
G76,G78,0.00518157999958568
G76,G79,0.0106490787732713
G76,G80,0.000665414282976084
G76,G81,0.00614326457146936
G76,G82,0.132552902101245
G76,G83,0.186084182354705
G76,G84,0.00518044550784275
G76,G85,0.0185060420833685
G76,G86,0.00713646103361794
G76,G87,0.139290405958909
G76,G88,0.0107741018624465
G76,G89,0.000727116589391856
G76,G90,0.0218110253273959
G76,G91,0.0076196540634229
G76,G92,3.79808028419186e-05
G76,G93,0.0122717601003853
G76,G94,7.95198772099853e-05
G76,G95,0.000337248814526206
G76,G96,0.00799334617354403
G76,G97,0.00508572963138909
G76,G98,0.171487109109036
G76,G99,0.00611722820458062
G77,G0,0.393716721436246
G77,G1,0.602337405213988
G77,G2,0.141447264578056
G77,G3,0.712362814076847
G77,G4,0.164280572123486
G77,G5,0.00151428186934766
G77,G6,0.207415665617177
G77,G7,0.171904280868831
G77,G8,0.272508249964715
G77,G9,0.351374932888043
G77,G10,0.338598878930351
G77,G11,0.234509603092576
G77,G12,0.329520941047737
G77,G13,0.00638771901354206
G77,G14,0.325390181044839
G77,G15,0.330787461133806
G77,G16,0.336561994534076
G77,G17,0.326296188566065
G77,G18,0.0552531199255699
G77,G19,0.0659729908357613
G77,G20,0.0456673119193103
G77,G21,0.309617156427582
G77,G22,0.0560295730899418
G77,G23,0.327796968926236
G77,G24,0.0698900342663514
G77,G25,0.074001390602276
G77,G26,0.0652287142624045
G77,G27,0.00997304593606442
G77,G28,0.343745373831803
G77,G29,0.00953373476274515
G77,G30,0.0685485395243233
G77,G31,0.0659846723499429
G77,G32,0.0593206163519821
G77,G33,0.0656577223006665
G77,G34,0.340209996334868
G77,G35,0.00763171239629019
G77,G36,0.150637822328778
G77,G37,0.333850673701743
G77,G38,0.0841133281018426
G77,G39,0.0602153035426742
G77,G40,0.319338703802617
G77,G41,0.275526730010221
G77,G42,0.0823024120253447
G77,G43,0.330100499402296
G77,G44,0.00992647377147851
G77,G45,0.0200317012804467
G77,G46,0.0586895646649827
G77,G47,0.0499512452828102
G77,G48,0.324969643987525
G77,G49,0.33669238142808
G77,G50,0.0520301445358325
G77,G51,0.327889121333178
G77,G52,0.341306412759636
G77,G53,0.222160568535592
G77,G54,0.334543495590133
G77,G55,0.30802305808762
G77,G56,0.0513353538418904
G77,G57,0.0108369813002856
G77,G58,0.339747677642698
G77,G59,0.00876716961611755
G77,G60,0.0865367545116811
G77,G61,0.330290331854303
G77,G62,0.328512050415663
G77,G63,0.0567417848815493
G77,G64,0.073561135683165
G77,G65,0.345686585926333
G77,G66,0.327086083293817
G77,G67,0.00755644799413484
G77,G68,0.334305920605008
G77,G69,0.346279904376033
G77,G70,0.326092725557321
G77,G71,0.330288658896676
G77,G72,0.0173597993549443
G77,G73,0.00862068494614407
G77,G74,0.0662126421663152
G77,G75,0.0108778332792373
G77,G76,0.0139863757984679
G77,G77,0
G77,G78,0.20463284720448
G77,G79,0.0138913371356379
G77,G80,0.011004491891301
G77,G81,0.321672494856905
G77,G82,0.00574520419971114
G77,G83,0.0626348925805262
G77,G84,0.301679300295139
G77,G85,0.689398408799058
G77,G86,0.026169785099656
G77,G87,0.00992816000615486
G77,G88,0.696432560254984
G77,G89,0.0226373908961018
G77,G90,0.169485957682901
G77,G91,0.32577268776424
G77,G92,0.0300893240249135
G77,G93,0.328141327136603
G77,G94,0.00140906042525222
G77,G95,0.0068337344732696
G77,G96,0.329301279158385
G77,G97,0.331189785506092
G77,G98,0.0603160333526029
G77,G99,0.327833825930236
G78,G0,0.999074809919382
G78,G1,0.117177510564083
G78,G2,0.0467979035127155
G78,G3,0.193728650423547
G78,G4,0.920285152834287
G78,G5,0.135948050562555
G78,G6,1.04564803828385
G78,G7,1.09193141224934
G78,G8,1.08236312065184
G78,G9,0.653099882496081
G78,G10,0.72327592951253
G78,G11,0.0953691270343975
G78,G12,0.752204794935333
G78,G13,0.0910529711364233
G78,G14,0.732364771664116
G78,G15,0.731087615288003
G78,G16,0.723097872085027
G78,G17,0.740646567109984
G78,G18,0.00239070355078343
G78,G19,0.0085577125693808
G78,G20,0.00856673464885
G78,G21,0.688653202099509
G78,G22,0.0138288201177125
G78,G23,0.749335415782972
G78,G24,0.00745392123521042
G78,G25,0.00992128891230683
G78,G26,0.00720321946184916
G78,G27,0.078185826620821
G78,G28,0.716912538469319
G78,G29,0.079644929349496
G78,G30,0.0115575287209305
G78,G31,0.0103951270656545
G78,G32,0.00829017271904622
G78,G33,0.0114947969677963
G78,G34,0.7289751457988
G78,G35,0.0877553639639301
G78,G36,0.770541869257614
G78,G37,0.723833460180252
G78,G38,0.157388178013472
G78,G39,0.0243467462399553
G78,G40,0.729191044009903
G78,G41,0.567140937888957
G78,G42,0.0236953296098019
G78,G43,0.713873180504356
G78,G44,0.0831292109021687
G78,G45,0.0269075911584541
G78,G46,0.00976177172277614
G78,G47,0.0227358539200414
G78,G48,0.698774620357069
G78,G49,0.728704214877663
G78,G50,0.0079670264968305
G78,G51,0.739854295522912
G78,G52,0.750910395678246
G78,G53,0.84598054568562
G78,G54,0.714137212610108
G78,G55,0.672485603507641
G78,G56,0.0243227530705919
G78,G57,0.0792729249189514
G78,G58,0.748046011566368
G78,G59,0.0875857830279919
G78,G60,0.0169366136111809
G78,G61,0.72798269886778
G78,G62,0.763603914974801
G78,G63,0.011046143160976
G78,G64,0.0177358090868457
G78,G65,0.746913680518132
G78,G66,0.71119398774127
G78,G67,0.0763531100612768
G78,G68,0.732991852088813
G78,G69,0.712654246462776
G78,G70,0.675683994763571
G78,G71,0.71980242586485
G78,G72,0.0527846720112324
G78,G73,0.0854716867343707
G78,G74,0.0281638752828239
G78,G75,0.0787575941488249
G78,G76,0.00518157999958568
G78,G77,0.20463284720448
G78,G78,0
G78,G79,0.0332701012897515
G78,G80,0.0181631818016728
G78,G81,0.753377768554439
G78,G82,0.0877319757333323
G78,G83,0.00714741707812796
G78,G84,0.638421245162499
G78,G85,0.16532827327752
G78,G86,0.0241009447199722
G78,G87,0.0808319873719882
G78,G88,0.182197037746677
G78,G89,0.0347008719742351
G78,G90,0.181168138006038
G78,G91,0.73614143775471
G78,G92,0.0494648494505337
G78,G93,0.739601993230816
G78,G94,0.00235225094526374
G78,G95,0.0150885848921226
G78,G96,0.724333559467453
G78,G97,0.687163515339188
G78,G98,0.0117488291306897
G78,G99,0.727774417981786
G79,G0,0.0340603365297681
G79,G1,0.0154355816841802
G79,G2,0.00730236374801044
G79,G3,0.0211533028040757
G79,G4,0.0144407208618984
G79,G5,0.00166211297042316
G79,G6,0.0184182220919607
G79,G7,0.0180081569499758
G79,G8,0.0235063696632255
G79,G9,0.0531430631853571
G79,G10,0.0451441325342617
G79,G11,0.0402248778738364
G79,G12,0.0483569099271122
G79,G13,0.00383425005836316
G79,G14,0.0572040322440715
G79,G15,0.0508826971840375
G79,G16,0.0575176159425146
G79,G17,0.0520817219382477
G79,G18,0.0230022739844663
G79,G19,0.0172790665341451
G79,G20,0.0340013192669475
G79,G21,0.0457512751027163
G79,G22,0.0341328949110291
G79,G23,0.0532181806074416
G79,G24,0.032898496111394
G79,G25,0.0153941093056729
G79,G26,0.0174628098932204
G79,G27,0.00437754080512947
G79,G28,0.0520043267022063
G79,G29,0.00437277966479986
G79,G30,0.0399477717834147
G79,G31,0.0216702872231299
G79,G32,0.0226735024191508
G79,G33,0.034538347876602
G79,G34,0.0482500016940109
G79,G35,0.00287067030417026
G79,G36,0.00896649203383113
G79,G37,0.0559234338924316
G79,G38,0.017583744707252
G79,G39,0.105769621287031
G79,G40,0.0514366500069077
G79,G41,0.0410928661746341
G79,G42,0.0278059774471273
G79,G43,0.0466188355657113
G79,G44,0.00459941848607211
G79,G45,0.000935790988784448
G79,G46,0.0195149167561578
G79,G47,0.0652257961002354
G79,G48,0.0585761346413554
G79,G49,0.0534940859001869
G79,G50,0.0264429564647947
G79,G51,0.0555963768646082
G79,G52,0.0473854523970993
G79,G53,0.0163370652721846
G79,G54,0.049499038365077
G79,G55,0.0393720796144106
G79,G56,0.120000128305144
G79,G57,0.00426267960067406
G79,G58,0.0507725175913785
G79,G59,0.00375099452309343
G79,G60,0.0252930065969498
G79,G61,0.0517817932108931
G79,G62,0.0551018484775321
G79,G63,0.107773050556775
G79,G64,0.0622235570412686
G79,G65,0.0488147457331077
G79,G66,0.0495489319541736
G79,G67,0.00230146038004631
G79,G68,0.0540899108303689
G79,G69,0.050431951685308
G79,G70,0.0485901327512536
G79,G71,0.0478512204179025
G79,G72,0.0132595567968576
G79,G73,0.00438905505059046
G79,G74,0.0206557545198437
G79,G75,0.00246880952930173
G79,G76,0.0106490787732713
G79,G77,0.0138913371356379
G79,G78,0.0332701012897515
G79,G79,0
G79,G80,0.0733897023497024
G79,G81,0.0440965843929696
G79,G82,0.00387894333740665
G79,G83,0.0107623991423097
G79,G84,0.0511437745417689
G79,G85,0.00179071568045727
G79,G86,0.19163702909813
G79,G87,0.00383572476959383
G79,G88,0.0279252883326432
G79,G89,0.143541995264726
G79,G90,0.0279405220802786
G79,G91,0.0625216305787009
G79,G92,0.121438418574973
G79,G93,0.052842783442598
G79,G94,0.0266747878019683
G79,G95,0.0324837628164242
G79,G96,0.0452315115063571
G79,G97,0.0630317964771339
G79,G98,0.043053186572487
G79,G99,0.0461162772650434
G80,G0,0.0176616932628533
G80,G1,0.00396287273783953
G80,G2,0.00557734227745687
G80,G3,0.00906535625208581
G80,G4,0.00910265040749771
G80,G5,0.000273113261835555
G80,G6,0.0119234590810179
G80,G7,0.00969028907624004
G80,G8,0.013755857803518
G80,G9,0.0223879757605255
G80,G10,0.0196052323048852
G80,G11,0.0166496191447377
G80,G12,0.0230562473750015
G80,G13,0.000547979115773576
G80,G14,0.023459498914725
G80,G15,0.0201471160696963
G80,G16,0.0214657274398714
G80,G17,0.0171497550685824
G80,G18,0.00127584453560486
G80,G19,0.00495584271056299
G80,G20,0.00387720795062216
G80,G21,0.0209302026092365
G80,G22,0.00729124900694474
G80,G23,0.0224792398073618
G80,G24,0.00504555357289174
G80,G25,0.000655968041950203
G80,G26,0.00469192786837502
G80,G27,0.00123336775184519
G80,G28,0.0215506962065393
G80,G29,0.00113292532486713
G80,G30,0.00567929251006768
G80,G31,0.00147403223002575
G80,G32,0.00164648939545055
G80,G33,0.00603553232269311
G80,G34,0.0198249687997432
G80,G35,0.00136358496661695
G80,G36,0.00594359052883161
G80,G37,0.0251455086667887
G80,G38,0.00372653969792271
G80,G39,0.015322705620501
G80,G40,0.0200436050610007
G80,G41,0.0218758776433784
G80,G42,0.00443979586889003
G80,G43,0.0189634814053561
G80,G44,0.000491353853899989
G80,G45,0.00624446058982156
G80,G46,0.00137049784929894
G80,G47,0.0144970333773192
G80,G48,0.0214880738860568
G80,G49,0.0222095582077984
G80,G50,0.00480403789531045
G80,G51,0.02370811717732
G80,G52,0.0209681077125258
G80,G53,0.00999885682255273
G80,G54,0.0221523890444646
G80,G55,0.0169603618067293
G80,G56,0.0319180027411501
G80,G57,0.00132496151425382
G80,G58,0.0209298582305882
G80,G59,0.000847649199024195
G80,G60,0.0038213799031294
G80,G61,0.0232454029736044
G80,G62,0.0237775062619634
G80,G63,0.0158710263833875
G80,G64,0.00939629007687644
G80,G65,0.0187588806183294
G80,G66,0.0214663758670422
G80,G67,0.00102103516253054
G80,G68,0.0185516228846693
G80,G69,0.0227052746529365
G80,G70,0.0197857702800898
G80,G71,0.022378581348141
G80,G72,0.00292789310142813
G80,G73,0.000989338221769016
G80,G74,0.0021295659727154
G80,G75,0.000449985477283597
G80,G76,0.000665414282976084
G80,G77,0.011004491891301
G80,G78,0.0181631818016728
G80,G79,0.0733897023497024
G80,G80,0
G80,G81,0.0203801062600374
G80,G82,0.000531444825876782
G80,G83,1.71218636244745e-06
G80,G84,0.0179930675375849
G80,G85,0.00210308762807351
G80,G86,0.0288055036202608
G80,G87,0.000757311973317302
G80,G88,0.0126349248904712
G80,G89,0.0410653153799069
G80,G90,0.0184233953049139
G80,G91,0.0204709113896234
G80,G92,0.0286343144122122
G80,G93,0.0248739891304881
G80,G94,0.0103561990879651
G80,G95,0.00865070906109849
G80,G96,0.0196683329372141
G80,G97,0.0177177552962578
G80,G98,0.0047858783717149
G80,G99,0.0179950612659561
G81,G0,0.929421824233548
G81,G1,0.198611435119405
G81,G2,0.08189728499813
G81,G3,0.307872904600537
G81,G4,0.372513335414724
G81,G5,0.00590058407123002
G81,G6,0.475501174744475
G81,G7,0.454935196428779
G81,G8,0.561717126957299
G81,G9,1.42859990356633
G81,G10,1.36728825730692
G81,G11,0.391576875722664
G81,G12,1.46546872142234
G81,G13,4.87584453563788e-05
G81,G14,1.32167315993138
G81,G15,1.41674250038612
G81,G16,1.41938902829126
G81,G17,1.38004147561181
G81,G18,0.0548596981385172
G81,G19,0.075722531444807
G81,G20,0.0665974282240175
G81,G21,1.14178820084758
G81,G22,0.0851080714731513
G81,G23,1.37890991302413
G81,G24,0.0756781790648278
G81,G25,0.0832236303815468
G81,G26,0.0720589398472529
G81,G27,5.22797408784085e-05
G81,G28,1.41291915226107
G81,G29,5.23524106710395e-05
G81,G30,0.0853008352415958
G81,G31,0.072144203176191
G81,G32,0.0701796426847998
G81,G33,0.0827237503666219
G81,G34,1.42306193400356
G81,G35,1.39090319046947e-05
G81,G36,0.305763715374916
G81,G37,1.33249463213488
G81,G38,0.217384608744008
G81,G39,0.0929526311760732
G81,G40,1.39147236064968
G81,G41,0.896205011463171
G81,G42,0.114775278117979
G81,G43,1.33209978965044
G81,G44,2.0191968888226e-05
G81,G45,0.0340912662799649
G81,G46,0.0848418020839661
G81,G47,0.072295295800327
G81,G48,1.27482193565109
G81,G49,1.43218298153321
G81,G50,0.0696379108877073
G81,G51,1.43908693634608
G81,G52,1.41219602440812
G81,G53,0.382812766899452
G81,G54,1.3124971821162
G81,G55,1.0642237844009
G81,G56,0.0789787373477983
G81,G57,6.83475404660801e-05
G81,G58,1.44330936506655
G81,G59,2.77284767201488e-06
G81,G60,0.104183892256628
G81,G61,1.41216771920149
G81,G62,1.41648227274329
G81,G63,0.0648067108838738
G81,G64,0.0922708252014486
G81,G65,1.45212727136071
G81,G66,1.34987158857281
G81,G67,5.0931762174682e-05
G81,G68,1.44214382133478
G81,G69,1.37845415303858
G81,G70,1.20187963814321
G81,G71,1.32652145932853
G81,G72,0.0026664031555891
G81,G73,3.05124113819748e-06
G81,G74,0.119665407433457
G81,G75,9.90576031379805e-05
G81,G76,0.00614326457146936
G81,G77,0.321672494856905
G81,G78,0.753377768554439
G81,G79,0.0440965843929696
G81,G80,0.0203801062600374
G81,G81,0
G81,G82,7.89957441635687e-06
G81,G83,0.0698278322276446
G81,G84,0.929925029831678
G81,G85,0.253869330575011
G81,G86,0.0366598342925301
G81,G87,4.95510019518587e-05
G81,G88,0.271860137579827
G81,G89,0.0528345419544221
G81,G90,0.294863817564648
G81,G91,1.36330181801972
G81,G92,0.0710176642904644
G81,G93,1.38326534487995
G81,G94,0.00614941522399495
G81,G95,0.0216129967611424
G81,G96,1.28543934628591
G81,G97,1.30429830746563
G81,G98,0.0862024819833912
G81,G99,1.32101753396062
G82,G0,0.0241788775858801
G82,G1,0.0104529620531448
G82,G2,0.00678664776349584
G82,G3,0.00751159828820778
G82,G4,0.222932367927194
G82,G5,1.12164650123809
G82,G6,0.16940726641169
G82,G7,0.190267198914276
G82,G8,0.115660400907904
G82,G9,0.00431349094568325
G82,G10,0.000403180966857201
G82,G11,0.23368226160736
G82,G12,0.000368076909357896
G82,G13,1.14333899994121
G82,G14,0.000454764454094913
G82,G15,0.000580954265812708
G82,G16,0.000678460779044669
G82,G17,0.000174232297391449
G82,G18,0.191063193960022
G82,G19,0.17422040296847
G82,G20,0.130485908070122
G82,G21,2.55047412010376e-05
G82,G22,0.14392694310145
G82,G23,0.00013341629817475
G82,G24,0.185653459835571
G82,G25,0.167710629165765
G82,G26,0.144588241374016
G82,G27,1.03390275927312
G82,G28,0.000769050008645497
G82,G29,1.10949634663623
G82,G30,0.151209757992367
G82,G31,0.140184190789798
G82,G32,0.139390863611081
G82,G33,0.147468233882893
G82,G34,0.000336937708571344
G82,G35,1.08689865648458
G82,G36,0.260708627369808
G82,G37,0.000603786358025452
G82,G38,0.0017539565721953
G82,G39,0.0836591186846866
G82,G40,0.00046740281155904
G82,G41,0.00111238788447129
G82,G42,0.136048128666628
G82,G43,0.000281590649296589
G82,G44,1.14501964287552
G82,G45,0.000299717805908193
G82,G46,0.165942320634618
